Year,Model,Predicted,Actual,RMSE
2013,Linear Regression,907.1153846153848,889,18.115384615384755
2013,"ARIMA(1,1,1)",895.4172432042452,889,6.41724320424521
2013,Exponential Smoothing,907.0434926141852,889,18.043492614185197
2013,Prophet,907.1311485758996,889,18.1311485758996
2014,Naïve Forecast,889.0,848,41.0
2014,Linear Regression,904.7802197802202,848,56.78021978022025
2014,"ARIMA(1,1,1)",885.5532579399517,848,37.55325793995166
2014,Exponential Smoothing,886.6376378984318,848,38.63763789843176
2014,Prophet,904.6357644623325,848,56.63576446233253
2015,Naïve Forecast,848.0,796,52.0
2015,Linear Regression,891.9619047619049,796,95.96190476190486
2015,"ARIMA(1,1,1)",846.7123816935209,796,50.71238169352091
2015,Exponential Smoothing,842.7847402057586,796,46.78474020575857
2015,Prophet,892.132951998635,796,96.13295199863501
2016,Naïve Forecast,796.0,796,0.0
2016,Linear Regression,868.875,796,72.875
2016,"ARIMA(1,1,1)",790.5010336940896,796,5.498966305910358
2016,Exponential Smoothing,787.7358067814291,796,8.264193218570881
2016,Prophet,868.9195389087517,796,72.91953890875175
2017,Naïve Forecast,796.0,760,36.0
2017,Linear Regression,850.5147058823522,760,90.51470588235225
2017,"ARIMA(1,1,1)",796.3092334133045,760,36.30923341330447
2017,Exponential Smoothing,787.9107165385947,760,27.91071653859467
2017,Prophet,850.1082462606672,760,90.10824626066722
2018,Naïve Forecast,760.0,750,10.0
2018,Linear Regression,827.758169934641,750,77.75816993464105
2018,"ARIMA(1,1,1)",756.3825811694956,750,6.382581169495552
2018,Exponential Smoothing,750.2750647634749,750,0.2750647634749157
2018,Prophet,827.4976893431334,750,77.4976893431334
2019,Naïve Forecast,750.0,755,5.0
2019,Linear Regression,807.1578947368416,755,52.15789473684163
2019,"ARIMA(1,1,1)",748.7219762589699,755,6.278023741030097
2019,Exponential Smoothing,740.5042323063324,755,14.49576769366763
2019,Prophet,806.8876360767861,755,51.887636076786066
2020,Naïve Forecast,755.0,301,454.0
2020,Linear Regression,791.2684210526295,301,490.2684210526295
2020,"ARIMA(1,1,1)",752.6847561084292,301,451.68475610842916
2020,Exponential Smoothing,746.2455087159453,301,445.24550871594533
2020,Prophet,791.2531099381143,301,490.25310993811433
2021,Naïve Forecast,301.0,583,282.0
2021,Linear Regression,691.6809523809534,583,108.68095238095339
2021,"ARIMA(1,1,1)",255.50887267163614,583,327.49112732836386
2021,Exponential Smoothing,462.73484545125166,583,120.26515454874834
2021,Prophet,691.64439604199,583,108.64439604199003
2022,Naïve Forecast,583.0,846,263.0
2022,Linear Regression,659.3506493506466,846,186.64935064935344
2022,"ARIMA(1,1,1)",432.1581321272637,846,413.8418678727363
2022,Exponential Smoothing,465.94323799667575,846,380.05676200332425
2022,Prophet,660.1266731499602,846,185.8733268500398
2023,Naïve Forecast,846.0,943,97.0
2023,Linear Regression,677.95256916996,943,265.04743083003996
2023,"ARIMA(1,1,1)",784.8018561438342,943,158.19814385616576
2023,Exponential Smoothing,679.0289811909751,943,263.97101880902494
2023,Prophet,678.2052031881688,943,264.79479681183125
2024,Naïve Forecast,943.0,771,172.0
2024,Linear Regression,710.2971014492759,771,60.70289855072406
2024,"ARIMA(1,1,1)",900.2986593007145,771,129.29865930071446
2024,Exponential Smoothing,926.5982223520663,771,155.59822235206627
2024,Prophet,710.1514715559994,771,60.848528444000635
